q I(q)
0.9091945959977352 1065.2920275081055
0.9147652872629097 1077.5367228914422
0.920335978528084 1088.807864799013
0.9259066697932585 1099.845517625323
0.9314773610584329 1111.19444217121
0.9370480523236072 1124.2030590559034
0.9426187435887816 1135.0380676402845
0.9481894348539559 1148.1999911406062
0.9537601261191302 1160.9345336291276
0.9593308173843047 1173.60689235689
0.9649015086494791 1187.5920977930728
0.9704721999146536 1201.7959698476795
0.9760428911798279 1215.4106137129372
0.9816135824450023 1232.0645682913446
0.9871842737101766 1243.8930348015867
0.9927549649753509 1259.967925165162
0.9983256562405253 1278.76676069924
1.0038963475056997 1293.3931435278578
1.0094670387708742 1309.9779266130256
1.0150377300360485 1330.1895546049395
1.020608421301223 1345.2487533483977
1.0261791125663973 1364.9674285762467
1.0317498038315716 1385.6653745155268
1.0373204950967458 1403.6129771838227
1.0428911863619204 1422.9890417706677
1.0484618776270946 1446.6829603650883
1.0540325688922692 1465.5995286039863
1.0596032601574434 1490.628739350552
1.065173951422618 1509.496887544182
1.0707446426877922 1533.4217542262347
1.0763153339529665 1559.8862028743606
1.081886025218141 1580.8235668800367
1.0874567164833153 1606.0584569442549
1.0930274077484896 1636.0323001269326
1.098598099013664 1657.3726939554624
1.1041687902788384 1684.7821099010255
1.1097394815440127 1716.0322377171256
1.1153101728091872 1741.407870595139
1.1208808640743617 1770.3430120487244
1.126451555339536 1803.9538641126649
1.1320222466047103 1830.7437011116413
1.1375929378698846 1865.4725903724297
1.1431636291350589 1894.5464983114323
1.1487343204002334 1927.8349265170896
1.1543050116654079 1964.8956009316082
1.1598757029305824 1994.8436106790555
1.1654463941957567 2029.354397986671
1.171017085460931 2071.645284287961
1.1765877767261053 2099.5163140761624
1.1821584679912795 2138.136311581134
1.187729159256454 2180.7098128405164
1.1932998505216286 2215.2822898267964
1.1988705417868029 2253.5041983298597
1.2044412330519771 2297.447012822756
1.2100119243171517 2331.5409360088697
1.215582615582326 2377.0930464669264
1.2211533068475005 2414.3852336343275
1.2267239981126747 2454.9253753250987
1.232294689377849 2500.343095453433
1.2378653806430235 2537.727605389362
1.2434360719081978 2579.708208135264
1.2490067631733721 2631.7649799514493
1.2545774544385466 2662.499991892385
1.2601481457037211 2708.054643344071
1.2657188369688954 2757.755914065987
1.2712895282340697 2793.851010901409
1.276860219499244 2837.434980627337
1.2824309107644185 2883.494442813357
1.2880016020295928 2916.5626515711506
1.2935722932947673 2965.0278700587733
1.2991429845599416 3006.461594509146
1.304713675825116 3048.4029530201083
1.3102843670902904 3096.3210108795765
1.3158550583554647 3127.1480632564144
1.321425749620639 3165.426155951946
1.3269964408858135 3215.3767263821487
1.332567132150988 3235.016913140118
1.3381378234161623 3275.123674250797
1.3437085146813366 3314.7524462265615
1.3492792059465109 3337.472034930496
1.3548498972116854 3371.3542086475104
1.3604205884768596 3405.8177052403603
1.3659912797420342 3427.069728957119
1.3715619710072084 3462.298346964984
1.377132662272383 3485.5041124499726
1.3827033535375572 3505.985368099207
1.3882740448027315 3538.3785195495093
1.3938447360679058 3547.0904573735365
1.3994154273330803 3564.380789689746
1.4049861185982548 3595.1403645690975
1.4105568098634291 3589.0230635731095
1.4161275011286034 3607.275303144284
1.421698192393778 3625.0944444679926
1.4272688836589522 3618.6276156816766
1.4328395749241265 3632.047732367988
1.438410266189301 3636.281874752113
1.4439809574544755 3629.445754891686
1.4495516487196498 3638.9826686473275
1.455122339984824 3630.645103884669
1.4606930312499984 3620.709818794494
1.4662637225151727 3625.671814687072
1.4718344137803472 3603.4827289863892
1.4774051050455217 3593.018634888715
1.482975796310696 3594.585863292681
1.4885464875758703 3561.126906181242
1.4941171788410448 3550.699515324878
1.499687870106219 3540.540058130083
1.5052585613713934 3504.6496524481236
1.5108292526365679 3493.410272960918
1.5163999439017424 3471.257043503669
1.5219706351669167 3438.103005627734
1.527541326432091 3424.6989819010746
1.5331120176972652 3392.786642911942
1.5386827089624397 3360.368081525348
1.544253400227614 3346.5447938498705
1.5498240914927885 3303.0096676681483
1.5553947827579628 3275.1595304942316
1.5609654740231373 3257.0848781444756
1.5665361652883116 3207.9846935821784
1.572106856553486 3183.9550814960776
1.5776775478186602 3157.554722353933
1.5832482390838347 3111.306944306726
1.5888189303490092 3088.4941858363873
1.5943896216141835 3054.228604413989
1.5999603128793578 3012.4665271201984
1.605531004144532 2990.053833980146
1.6111016954097068 2949.2178076978857
1.6166723866748811 2912.1226887030602
1.6222430779400554 2889.4502495475786
1.62781376920523 2844.544398469215
1.6333844604704042 2813.2706958788885
1.6389551517355785 2791.408833691122
1.6445258430007528 2742.747111696174
1.650096534265927 2716.759240519836
1.6556672255311016 2687.2794794317256
1.6612379167962759 2643.6102452529067
1.6668086080614501 2619.370577693459
1.6723792993266244 2587.8902076212903
1.6779499905917992 2548.909106688347
1.6835206818569735 2528.9134631549155
1.6890913731221477 2491.537140865125
1.6946620643873223 2458.7992612791277
1.7002327556524965 2439.6285936773097
1.7058034469176713 2400.1328003681406
1.7113741381828456 2372.9277932434156
1.7169448294480198 2353.933301199889
1.7225155207131941 2312.5484202937214
1.7280862119783684 2292.6873082563247
1.733656903243543 2267.030613249659
1.7392275945087172 2231.898552999704
1.7447982857738915 2213.052567917173
1.7503689770390658 2186.2202398580635
1.75593966830424 2155.353802079973
1.7615103595694146 2140.4676732359258
1.7670810508345889 2109.1293164743674
1.7726517420997636 2085.4623606456785
1.778222433364938 2068.9433610622445
1.7837931246301122 2037.7513937669905
1.7893638158952865 2018.2149642488805
1.7949345071604612 2002.8494346067907
1.8005051984256355 1971.958010391346
1.8060758896908098 1958.3593183194273
1.8116465809559843 1938.8258532938846
1.8172172722211586 1912.751447167841
1.8227879634863329 1898.7762645398623
1.8283586547515072 1878.075777606953
1.8339293460166814 1854.6102661065347
1.839500037281856 1844.161276804323
1.8450707285470302 1819.626712817575
1.8506414198122045 1802.214977472415
1.8562121110773788 1790.249720805134
1.8617828023425531 1766.2829277281999
1.8673534936077278 1752.3094390959739
1.8729241848729021 1740.914917831074
1.8784948761380766 1716.033084715002
1.884065567403251 1706.4559385602315
1.8896362586684257 1691.1367114687184
1.8952069499336 1671.999217950393
1.9007776411987742 1663.8998007573155
1.9063483324639485 1647.5877509883485
1.9119190237291228 1632.0271295020611
1.9174897149942973 1624.1295801361925
1.9230604062594716 1605.2169645540512
1.928631097524646 1593.6787359827888
1.9342017887898202 1585.2710115627017
1.9397724800549945 1566.3304450506391
1.945343171320169 1558.2433093267696
1.9509138625853433 1548.2836024644917
1.9564845538505176 1530.131449809045
1.9620552451156923 1524.400662177321
1.9676259363808666 1512.083901391334
1.9731966276460409 1498.443424090846
1.9787673189112152 1493.553423017762
1.9843380101763897 1479.1554472831467
1.989908701441564 1468.175531478745
1.9954793927067387 1462.1059446964607
2.0010500839719128 1446.7998460720316
2.0066207752370873 1439.3620753867356
2.0121914665022618 1432.7329053407761
2.017762157767436 1416.7967814626181
2.0233328490326103 1413.0246764200697
2.0289035402977844 1404.5174297495055
2.034474231562959 1392.5119406830956
2.0400449228281334 1388.9740305533717
2.045615614093308 1378.520806261778
2.0511863053584825 1368.4652474731542
2.0567569966236565 1364.678178801456
2.062327687888831 1353.2816812081778
2.067898379154005 1347.2111062617043
2.0734690704191796 1343.2989642369243
2.079039761684354 1331.9554040109213
2.084610452949528 1327.9143771426156
2.090181144214703 1323.3052970318709
2.095751835479877 1311.9713361151337
2.1013225267450517 1310.172594958285
2.1068932180102258 1302.9018240209525
2.1124639092754003 1294.8091828108863
2.118034600540575 1292.9045669194875
2.123605291805749 1284.8954961665595
2.1291759830709234 1278.2345637002352
2.134746674336098 1275.695264066787
2.1403173656012724 1265.8799703424356
2.1458880568664465 1262.1702608101152
2.151458748131621 1258.3563705389977
2.1570294393967955 1247.0572777015054
2.1626001306619695 1245.1347336883896
2.168170821927144 1239.9571768362675
2.173741513192318 1231.4890332343307
2.1793122044574926 1230.659257648084
2.184882895722667 1223.8317489327342
2.1904535869878416 1217.68212085113
2.196024278253016 1215.9310939079853
2.2015949695181902 1207.5997404630868
2.2071656607833647 1203.9618845839477
2.212736352048539 1201.6162651315701
2.2183070433137133 1192.232234492619
2.223877734578888 1190.8550159455922
2.2294484258440623 1186.8392578472658
2.235019117109237 1178.248581885876
2.240589808374411 1177.5973111020808
2.2461604996395854 1171.5967546467232
2.2517311909047595 1165.7391996661645
2.257301882169934 1165.0527784704984
2.2628725734351085 1158.242844961084
2.2684432647002826 1154.730697683434
2.2740139559654575 1152.8897477990781
2.2795846472306316 1144.9501308720148
2.285155338495806 1143.7063850736774
2.29072602976098 1140.7829013201256
2.2962967210261547 1132.2398689892834
2.301867412291329 1131.4868172940073
2.3074381035565033 1126.2374773718605
2.3130087948216778 1120.542263650945
2.318579486086852 1119.198713269505
2.324150177352027 1113.1131041107258
2.329720868617201 1109.2556640321297
2.3352915598823754 1107.3799872348416
2.34086225114755 1099.9667089048046
2.346432942412724 1097.504062579171
2.3520036336778984 1094.8189381446693
2.3575743249430725 1086.2218391160504
2.363145016208247 1085.6355754192687
2.3687157074734215 1080.2692086238658
2.374286398738596 1074.105605077301
2.3798570900037705 1072.3769529947247
2.3854277812689446 1066.5283620750245
2.390998472534119 1062.106609661277
2.396569163799293 1059.8917102144903
2.4021398550644677 1052.7853980314922
2.407710546329642 1050.3907232854394
2.4132812375948163 1047.5189064023482
2.4188519288599912 1039.4988952601832
2.4244226201251653 1037.7994646043426
2.42999331139034 1032.8309750613785
2.4355640026555143 1025.895121201006
2.4411346939206884 1024.0279143824816
2.446705385185863 1017.8696045726444
2.452276076451037 1012.7850763206138
2.4578467677162115 1009.9570209944696
2.463417458981386 1002.717588978564
2.4689881502465605 999.2755307751861
2.474558841511735 995.8624116659186
2.480129532776909 987.7500071720697
2.4857002240420836 985.9167508517577
2.4912709153072576 980.945790898321
2.496841606572432 974.2437790349912
2.5024122978376067 972.1847271974622
2.507982989102781 966.4710206895788
2.5135536803679557 961.1438981291158
2.5191243716331297 958.2185086303421
2.5246950628983043 951.3039003000358
2.5302657541634783 947.9548706967493
2.535836445428653 945.0023066827742
2.5414071366938273 937.3649268312732
2.5469778279590014 935.3562007842337
2.552548519224176 930.6811254222861
2.5581192104893504 923.9328110083798
2.563689901754525 921.693630955803
2.569260593019699 916.0726707153855
2.5748312842848735 911.2269252813433
2.580401975550048 908.7630084588949
2.585972666815222 902.4665674120481
2.5915433580803966 899.9456899824119
2.5971140493455707 897.006607351303
2.6026847406107456 890.1922976861938
2.6082554318759197 888.6897234534598
2.613826123141094 884.8320010422385
2.6193968144062687 879.1701025711283
2.6249675056714428 877.6877857042714
2.6305381969366173 873.2175426621
2.6361088882017913 869.9929511634879
2.641679579466966 868.6058509745698
2.6472502707321404 863.5121469122113
2.652820961997315 861.6272237214389
2.6583916532624894 859.7548643324998
2.6639623445276635 854.3213729553921
2.669533035792838 854.5324871760849
2.675103727058012 851.5455491649594
2.6806744183231865 848.0742695348457
2.686245109588361 847.9448906092256
2.691815800853535 845.0800614586145
2.69738649211871 843.6995960863948
2.702957183383884 843.7268411847523
2.7085278746490586 840.6573914638342
2.7140985659142327 840.7943933703419
2.719669257179407 840.4661111100804
2.7252399484445817 837.17679485708
2.730810639709756 838.6074448534764
2.7363813309749303 837.568107875977
2.741952022240105 835.9046746298833
2.7475227135052793 837.2000167155247
2.7530934047704534 836.0657453927121
2.758664096035628 836.5507222601076
2.7642347873008024 837.3807801789798
2.7698054785659765 835.6807848578882
2.775376169831151 837.4565864889177
2.780946861096325 837.2211210792783
2.7865175523614996 831.8976688429464
2.792088243626674 832.6450033025569
2.7976589348918486 830.3922712839577
2.803229626157023 829.0751190029989
2.808800317422197 830.2122842352226
2.8143710086873717 828.1235168888633
2.8199416999525457 828.7087924214558
2.8255123912177202 829.2557413001413
2.8310830824828948 826.3551264892523
2.8366537737480693 828.523652802306
2.8422244650132438 828.3493124060802
2.847795156278418 826.1929263959216
2.8533658475435923 828.4442467513934
2.8589365388087664 827.5492523286639
2.864507230073941 827.9315307035458
2.8700779213391154 830.3197823823691
2.8756486126042895 828.8465707426835
2.881219303869464 830.7655150148247
2.8867899951346385 831.8987275902919
2.892360686399813 829.1056109265493
2.897931377664987 832.5188712021296
2.9035020689301616 832.4396063175299
2.909072760195336 831.6370758296406
2.91464345146051 834.3535391855689
2.9202141427256847 832.9381351509477
2.9257848339908588 833.6642946636482
2.9313555252560337 835.4187095982986
2.9369262165212078 833.2549829398778
2.9424969077863823 836.0070202066149
2.948067599051557 836.9797266845043
2.953638290316731 834.6010743149469
2.9592089815819054 837.6898638207095
2.9647796728470794 836.9116845217668
2.970350364112254 836.1412693700244
2.9759210553774285 837.9044366160642
2.981491746642603 836.1205179220526
2.9870624379077775 837.8077376918419
2.9926331291729515 839.163851875115
2.998203820438126 836.1664675568474
3.0037745117033 838.985205906351
3.0093452029684746 838.7488229156789
3.014915894233649 836.390851410937
3.020486585498823 838.4966998811371
3.026057276763998 836.5790261058106
3.0316279680291722 836.9073789492285
3.0371986592943467 838.5083461019376
3.042769350559521 835.8065640425335
3.0483400418246953 837.8351239565121
3.05391073308987 838.4181408281011
3.059481424355044 834.9408616296961
3.0650521156202184 837.583706753534
3.070622806885393 836.4046151264286
3.0761934981505674 835.4230857539933
3.0817641894157415 837.0101480248983
3.087334880680916 834.4942819993641
3.0929055719460905 835.4247797497461
3.0984762632112646 836.2002768887469
3.104046954476439 832.8597878473807
3.109617645741613 835.5605817425957
3.1151883370067877 834.7894607592896
3.120759028271962 832.1877656156134
3.1263297195371367 833.6287207528394
3.131900410802311 838.3368290319665
3.1374711020674853 843.910216224993
3.1430417933326598 848.1965195616729
3.148612484597834 848.2843955913494
3.1541831758630083 851.3675384446027
3.159753867128183 853.0037971754952
3.1653245583933574 851.3177773193642
3.170895249658532 854.5057361598219
3.176465940923706 854.7480481356288
3.1820366321888804 855.4624908443724
3.1876073234540545 857.1910723437926
3.193178014719229 855.869120408201
3.1987487059844035 856.8122525435725
3.204319397249577 857.4604176684878
3.2098900885147525 855.2889974460231
3.2154607797799266 857.3524960224032
3.221031471045101 857.0418595512334
3.226602162310275 855.7623280926181
3.2321728535754497 856.9006932385
3.237743544840624 855.7944434287649
3.2433142361057983 856.2316354993002
3.248884927370973 856.9757937168743
3.254455618636147 854.9019194165081
3.2600263099013223 856.3132296280601
3.2655970011664963 856.4535489429171
3.271167692431671 854.9408107356662
3.276738383696845 856.2802672940369
3.2823090749620194 854.8519465418005
3.287879766227194 854.4098136503196
3.293450457492368 855.3314885061559
3.2990211487575425 853.7145695601077
3.3045918400227166 855.2808803830409
3.310162531287891 855.596387092
3.3157332225530656 853.1779258222518
3.3213039138182396 855.0596727709877
3.326874605083414 854.4026141683702
3.332445296348588 854.0033252528038
3.3380159876137627 855.1279972663507
3.3435866788789372 853.2161113098462
3.3491573701441113 854.362734685023
3.354728061409286 854.682829299146
3.36029875267446 852.618201392264
3.3658694439396344 854.2905281160599
3.371440135204809 853.6345282607879
3.377010826469983 852.9580592901696
3.3825815177351575 854.3633699334304
3.3881522090003315 853.1743260812772
3.393722900265506 854.0584506979262
3.399293591530681 854.7073922375616
3.4048642827958555 853.0227134614015
3.4104349740610296 854.7200266225512
3.416005665326204 854.7388017421448
3.4215763565913786 853.9372594184447
3.4271470478565527 855.1861577871969
3.432717739121727 854.0313467658815
3.4382884303869012 854.3081033219952
3.4438591216520766 854.7228499488059
3.4494298129172507 853.3871342977227
3.455000504182425 855.5778237218756
3.4605711954475993 855.8400401477778
3.466141886712774 854.9209062855708
3.4717125779779483 856.4670303257831
3.4772832692431224 855.8258529333481
3.482853960508297 856.3684256563389
3.488424651773471 857.4242085092718
3.4939953430386455 856.2154013733359
3.49956603430382 858.3964209050665
3.505136725568994 858.5815605242163
3.5107074168341685 857.6046896401014
3.5162781080993426 859.1557545012594
3.521848799364517 859.0726781262158
3.5274194906296916 859.741806448572
3.5329901818948657 860.87403085985
3.53856087316004 859.7161141796545
3.5441315644252143 861.669573615259
3.5497022556903888 862.3137860834177
3.5552729469555633 861.2704258660053
3.5608436382207374 863.2500010694655
3.566414329485912 863.1837940687935
3.571985020751086 864.1427368311913
3.5775557120162604 865.3138525616274
3.583126403281435 864.2121200738998
3.588697094546609 866.0527876256302
3.5942677858117835 866.7478905495294
3.5998384770769576 865.7306460999727
3.605409168342132 867.5090593077878
3.610979859607308 867.4739794790735
3.616550550872482 868.1334379090075
3.6221212421376565 869.904439885404
3.627691933402831 869.0208093508495
3.633262624668005 871.6955580613651
3.6388333159331796 872.9207404895781
3.6444040071983537 872.4155062563053
3.649974698463528 874.8998216109436
3.6555453897287027 874.7563966372065
3.6611160809938768 875.3696230997203
3.6666867722590513 876.7774747366103
3.6722574635242253 876.3773388231675
3.6778281547894 879.0209603617254
3.6833988460545743 880.5603790020829
3.6889695373197484 880.4254240071098
3.694540228584923 883.1133717678659
3.700110919850097 883.5047553699193
3.7056816111152715 885.2539471509986
3.711252302380446 887.3231629630444
3.71682299364562 887.6078954158276
3.7223936849107946 890.1605352658288
3.7279643761759687 891.3750596374305
3.733535067441143 891.34223846972
3.7391057587063177 893.9544505036947
3.7446764499714917 894.6925385698212
3.7502471412366662 896.3692414493117
3.7558178325018403 897.8413943416518
3.761388523767015 897.6408675944141
3.7669592150321893 900.230987100446
3.7725299062973634 901.470215576776
3.778100597562538 901.7753465617492
3.783671288827712 904.1380471379676
3.7892419800928865 904.8242565841646
3.7948126713580623 906.7851978343439
3.8003833626232364 908.8837762394382
3.805954053888411 909.1147243270701
3.8115247451535854 911.8946419405721
3.8170954364187595 913.5883553607471
3.822666127683934 914.5236527657621
3.828236818949108 917.0659168917774
3.8338075102142826 918.0124370186547
3.839378201479457 920.1468716671834
3.844948892744631 922.1671733518671
3.8505195840098057 922.3717939221741
3.8560902752749797 925.2191184500064
3.8616609665401542 926.5328827394595
3.8672316578053287 927.2725942181823
3.872802349070503 929.6498349246124
3.8783730403356773 930.2545914083622
3.8839437316008514 932.826006377957
3.889514422866026 934.6010315942665
3.8950851141312004 934.7308340188248
3.9006558053963745 937.6505062819328
3.906226496661549 939.2969995704985
3.911797187926723 940.9235178258125
3.9173678791918976 943.3648480382235
3.922938570457072 943.7222811420644
3.928509261722246 946.5920511136212
3.9340799529874206 948.7348851577575
3.9396506442525947 948.8532531109844
3.945221335517769 952.1156065982527
3.9507920267829437 953.4200539110655
3.956362718048118 955.493434129337
3.9619334093132923 957.9215652915074
3.9675041005784664 958.7197196237018
3.973074791843641 961.8463417012771
3.9786454831088154 964.31075260582
3.984216174373991 965.018348748396
3.9897868656391653 967.9423265840425
3.99535755690434 969.1833196392815
4.000928248169514 971.3034259070677
4.006498939434688 973.7079117118553
4.012069630699862 973.9499413550367
4.017640321965037 976.9881933208408
4.0232110132302115 978.6291811232098
4.028781704495386 979.2814400711944
4.03435239576056 981.6463993084167
4.039923087025734 982.1045545763928
4.045493778290909 984.8320994878708
4.051064469556083 986.8162625964948
4.056635160821258 986.8200035037821
4.062205852086431 989.7128541674708
4.067776543351606 990.8613127047132
4.07334723461678 992.2778460698363
4.078917925881955 994.6392761492402
4.084488617147129 994.8442496353291
4.090059308412303 997.3294825710002
4.095629999677477 998.9306614731785
4.101200690942652 998.8867587499184
4.1067713822078264 1001.8145480760086
4.112342073473001 1002.6650751102271
4.117912764738175 1004.7919573610246
4.123483456003349 1006.5236445193249
4.129054147268524 1006.2514052852185
4.134624838533698 1008.475692291802
4.140195529798873 1009.4568687484553
4.145766221064046 1010.1440663588414
4.151336912329221 1012.3154159981499
4.156907603594395 1012.4493122457775
4.16247829485957 1014.3723503409879
4.168048986124745 1015.6312715179441
4.17361967738992 1015.1453770695158
4.179190368655094 1017.4089788941955
4.184761059920269 1018.094341342516
4.190331751185442 1019.2537402689952
4.195902442450617 1020.9778750295643
4.201473133715791 1020.3758007057564
4.207043824980966 1022.1463791832149
4.21261451624614 1022.7818393399841
4.218185207511314 1022.4832725885531
4.2237558987764885 1024.360219882656
4.229326590041663 1023.9797060866832
4.2348972813068375 1025.407179841043
4.240467972572012 1026.6493728099404
4.246038663837186 1026.2385788398863
4.25160935510236 1028.0548952026702
4.257180046367535 1028.189779614487
4.262750737632709 1028.2074254035788
4.268321428897884 1029.1868372813228
4.273892120163057 1028.1639461792568
4.279462811428232 1029.43225491601
4.285033502693406 1029.8675412413231
4.290604193958581 1028.9703587407462
4.296174885223755 1030.4076435538411
4.301745576488929 1029.8415666397802
4.3073162677541035 1030.5977239939366
4.312886959019278 1030.896361328524
4.3184576502844525 1029.282124542418
4.324028341549627 1030.7525128558486
4.329599032814801 1030.654402268499
4.335169724079975 1030.7363493130408
4.34074041534515 1031.4699200571597
4.346311106610324 1029.7675249087515
4.351881797875499 1030.6841177773294
4.357452489140674 1030.7157390313816
4.363023180405849 1029.3608247617667
4.368593871671023 1030.3694580662468
4.374164562936197 1029.1078547293484
4.379735254201371 1029.7881351904107
4.385305945466546 1030.3108740464625
4.39087663673172 1028.8229105270962
4.396447327996895 1030.2510901130197
4.402018019262068 1029.9134202929615
4.407588710527243 1029.7328685789755
4.413159401792417 1029.9621226708546
4.418730093057592 1028.3209937021727
4.424300784322766 1029.1709560711404
4.42987147558794 1028.8621547620362
4.4354421668531145 1027.3734854111062
4.441012858118289 1027.9038472480456
4.446583549383464 1026.8429824078542
4.452154240648638 1027.6378899148558
4.457724931913812 1027.7616221879666
4.463295623178986 1025.9129787395668
4.468866314444161 1026.7648468537564
4.474437005709335 1025.5766499994795
4.48000769697451 1025.6811836540585
4.485578388239683 1025.715557651209
4.491149079504858 1023.9348857823903
4.496719770770032 1024.186797067463
4.502290462035207 1023.8190588227926
4.507861153300381 1023.4852710763346
4.513431844565555 1024.2451693377784
4.5190025358307295 1023.1988446277985
4.524573227095904 1024.0113979238918
4.5301439183610785 1024.0631353775086
4.535714609626253 1022.7689932055254
4.541285300891427 1023.7104313451442
4.546855992156603 1022.1556961598552
4.5524266834217775 1022.0798192667611
4.557997374686951 1021.9796617678767
4.563568065952126 1020.6176185994688
4.5691387572173 1021.5265179040026
4.574709448482475 1021.0070964563001
4.580280139747649 1021.116994430763
4.585850831012823 1021.6275224007633
4.591421522277997 1020.45654783664
4.596992213543172 1021.3718702084032
4.602562904808346 1021.1862365071588
4.608133596073521 1020.6411227905388
4.613704287338694 1021.6261107376359
4.619274978603869 1020.5061677955657
4.624845669869043 1021.0430232828908
4.630416361134218 1020.8808937727165
4.6359870523993925 1019.6225372610112
4.641557743664566 1020.908703536325
4.647128434929741 1020.0456127002731
4.652699126194915 1020.9742047054333
4.65826981746009 1021.4046207929573
4.663840508725264 1020.5326364792032
4.669411199990438 1021.7677005493076
4.674981891255612 1021.3747641178143
4.680552582520787 1021.7759587786024
4.686123273785961 1022.1616957281465
4.691693965051136 1020.9811924379136
4.697264656316309 1022.0496096758361
4.702835347581484 1021.9105608577937
4.708406038846658 1021.8155559293242
4.713976730111833 1022.8447995154633
4.7195474213770074 1022.1520964188805
4.725118112642181 1023.5799230890223
4.730688803907357 1023.5173864124814
4.736259495172532 1023.0041056993829
4.7418301864377055 1024.193149551536
4.74740087770288 1023.6005333706813
4.7529715689680545 1024.4328499505573
4.758542260233229 1024.6144604118888
4.7641129514984035 1023.448779584493
4.769683642763577 1024.931943449226
4.775254334028752 1024.314199664705
4.780825025293926 1025.1224473882598
4.786395716559101 1025.5009848558543
4.791966407824275 1024.8875466438715
4.797537099089449 1026.1919939566842
4.803107790354623 1025.7656716922295
4.808678481619798 1026.129951362238
4.814249172884972 1026.5098299098036
4.819819864150147 1025.665090694407
4.825390555415321 1026.6161987264481
4.830961246680495 1029.4467950462213
4.8365319379456695 1037.5399303383822
4.842102629210844 1038.3102043238118
4.8476733204760185 1037.5236256292615
4.853244011741193 1038.065210188063
4.858814703006367 1037.991662539129
4.864385394271541 1037.3723659251677
4.869956085536716 1037.902374846325
4.87552677680189 1036.855979553189
4.881097468067065 1037.050436148979
4.886668159332238 1037.087351139759
4.892238850597413 1035.6719471051379
4.897809541862587 1036.1589003009115
4.903380233127762 1035.0904124798326
4.908950924392936 1034.850641497655
4.91452161565811 1034.668960453167
4.920092306923286 1032.5748993700802
4.925662998188461 1032.6701160480188
4.931233689453634 1031.2830864422572
4.936804380718809 1030.6242632607305
4.942375071983983 1030.3307784965577
4.947945763249158 1028.25655128041
4.953516454514332 1028.3760485641387
4.959087145779506 1026.979984314362
4.9646578370446806 1025.830255280305
4.970228528309855 1024.8297390388072
4.97579921957503 1021.8391307035506
4.981369910840204 1020.9453361944793
